Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,Highway l/100km,City l/100km,Popularity,Price
Plymouth,Prowler,1999,regular unleaded,253,6,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,11,15,535,16687
Plymouth,Prowler,2000,regular unleaded,253,6,AUTOMATIC,rear wheel drive,2,Performance,Compact,Convertible,11,15,535,17347
Plymouth,Prowler,2001,premium unleaded (required),253,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,11,15,535,37038
Audi,Q3,2015,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,26975
Audi,Q3,2015,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,30212
Audi,Q3,2015,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,31955
Audi,Q3,2015,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,28718
Audi,Q3,2016,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,32038
Audi,Q3,2016,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,33781
Audi,Q3,2016,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,27971
Audi,Q3,2016,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,29714
Audi,Q3,2017,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,28635
Audi,Q3,2017,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,34279
Audi,Q3,2017,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,30378
Audi,Q3,2017,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,28137
Audi,Q3,2017,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,26394
Audi,Q3,2017,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,8,11,3105,32536
Infiniti,Q40,2015,premium unleaded (required),328,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,12,190,28178
Infiniti,Q40,2015,premium unleaded (required),328,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,9,13,190,29506
Infiniti,Q45,2004,regular unleaded,340,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,10,14,190,51128
Infiniti,Q45,2004,regular unleaded,340,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,10,14,190,43492
Infiniti,Q45,2005,regular unleaded,340,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,10,14,190,46812
Infiniti,Q45,2006,premium unleaded (required),340,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,10,15,190,48223
Infiniti,Q50,2015,premium unleaded (recommended),328,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,12,190,32328
Infiniti,Q50,2015,premium unleaded (recommended),360,6,AUTOMATIC,all wheel drive,4,"Luxury,Hybrid",Midsize,Sedan,6,8,190,38346
Infiniti,Q50,2015,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,11,190,30834
Infiniti,Q50,2015,premium unleaded (recommended),328,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,8,12,190,37723
Infiniti,Q50,2015,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,8,11,190,36229
Infiniti,Q50,2015,premium unleaded (recommended),328,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,12,190,34694
Infiniti,Q50,2015,premium unleaded (recommended),360,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance,Hybrid",Midsize,Sedan,6,8,190,40338
Infiniti,Q50,2015,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Midsize,Sedan,6,8,190,36852
Infiniti,Q50,2015,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance,Hybrid",Midsize,Sedan,6,8,190,38844
Infiniti,Q50,2015,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,11,190,33200
Infiniti,Q50,2016,premium unleaded (required),208,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,7,10,190,28178
Infiniti,Q50,2016,premium unleaded (required),400,6,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,9,12,190,41458
Infiniti,Q50,2016,premium unleaded (required),400,6,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,9,11,190,39798
Infiniti,Q50,2016,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,12,190,34777
Infiniti,Q50,2016,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,9,13,190,38097
Infiniti,Q50,2016,premium unleaded (recommended),360,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance,Hybrid",Midsize,Sedan,7,8,190,40711
Infiniti,Q50,2016,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,12,190,36437
Infiniti,Q50,2016,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,8,10,190,32909
Infiniti,Q50,2016,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance,Hybrid",Midsize,Sedan,6,8,190,39051
Infiniti,Q50,2016,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,12,190,33117
Infiniti,Q50,2016,premium unleaded (required),208,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,7,10,190,31249
Infiniti,Q50,2016,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,8,10,190,29838
Infiniti,Q50,2017,premium unleaded (required),208,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,7,10,190,28178
Infiniti,Q50,2017,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,11,190,37059
Infiniti,Q50,2017,premium unleaded (required),400,6,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,9,12,190,42081
Infiniti,Q50,2017,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,10,190,36769
Infiniti,Q50,2017,premium unleaded (required),400,6,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,9,11,190,40421
Infiniti,Q50,2017,premium unleaded (recommended),360,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance,Hybrid",Compact,Sedan,7,9,190,41334
Infiniti,Q50,2017,premium unleaded (required),208,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,7,10,190,31872
Infiniti,Q50,2017,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,11,190,33739
Infiniti,Q50,2017,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,12,190,35399
Infiniti,Q50,2017,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,8,10,190,33532
Infiniti,Q50,2017,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,8,10,190,29838
Infiniti,Q50,2017,premium unleaded (required),208,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,7,10,190,35109
Infiniti,Q50,2017,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,8,12,190,38719
Infiniti,Q50,2017,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance,Hybrid",Compact,Sedan,7,8,190,39674
Audi,Q5,2015,premium unleaded (required),272,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,3105,43907
Audi,Q5,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,7,9,3105,39425
Audi,Q5,2015,premium unleaded (required),245,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,7,9,3105,43077
Audi,Q5,2015,premium unleaded (required),220,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,8,11,3105,35026
Audi,Q5,2015,premium unleaded (required),220,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,8,11,3105,32619
Audi,Q5,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,7,9,3105,45650
Audi,Q5,2015,premium unleaded (required),272,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,3105,37682
Audi,Q5,2016,premium unleaded (required),272,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,3105,44405
Audi,Q5,2016,premium unleaded (required),220,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,8,11,3105,33947
Audi,Q5,2016,premium unleaded (required),220,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,8,11,3105,35482
Audi,Q5,2016,premium unleaded (required),245,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Hybrid",Midsize,4dr SUV,7,9,3105,43575
Audi,Q5,2016,premium unleaded (required),272,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,3105,38180
Audi,Q5,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,7,9,3105,39923
Audi,Q5,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,7,9,3105,47891
Audi,Q5,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,7,9,3105,41666
Audi,Q5,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,7,9,3105,46148
Audi,Q5,2017,premium unleaded (required),272,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,3105,44156
Audi,Q5,2017,flex-fuel (premium unleaded recommended/E85),220,4,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Luxury",Midsize,4dr SUV,8,11,3105,33947
Audi,Q5,2017,premium unleaded (required),272,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,3105,38512
Audi,Q5,2017,flex-fuel (premium unleaded recommended/E85),220,4,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Luxury",Midsize,4dr SUV,8,11,3105,35814
Infiniti,Q60 Convertible,2014,premium unleaded (recommended),325,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,9,14,190,44322
Infiniti,Q60 Convertible,2014,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,9,13,190,40296
Infiniti,Q60 Convertible,2014,premium unleaded (required),343,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Convertible,9,13,190,51543
Infiniti,Q60 Convertible,2015,premium unleaded (required),343,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Convertible,9,13,190,51543
Infiniti,Q60 Convertible,2015,premium unleaded (recommended),325,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,9,14,190,44322
Infiniti,Q60 Convertible,2015,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,9,13,190,40296
Infiniti,Q60 Coupe,2014,premium unleaded (required),348,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,9,13,190,42952
Infiniti,Q60 Coupe,2014,premium unleaded (recommended),330,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,8,12,190,33988
Infiniti,Q60 Coupe,2014,premium unleaded (recommended),330,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,9,13,190,35358
Infiniti,Q60 Coupe,2014,premium unleaded (recommended),330,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,9,13,190,38221
Infiniti,Q60 Coupe,2014,premium unleaded (required),348,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,8,12,190,44529
Infiniti,Q60 Coupe,2015,premium unleaded (recommended),330,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,8,12,190,33988
Infiniti,Q60 Coupe,2015,premium unleaded (recommended),330,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,9,13,190,38221
Infiniti,Q60 Coupe,2015,premium unleaded (recommended),330,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,8,12,190,41209
Infiniti,Q60 Coupe,2015,premium unleaded (recommended),330,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,9,13,190,35358
Infiniti,Q60 Coupe,2015,premium unleaded (recommended),330,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,9,13,190,39591
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),400,6,AUTOMATIC,all wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,9,12,190,44239
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),300,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,8,12,190,38429
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),300,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,8,12,190,36769
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),208,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,7,10,190,32328
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),400,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,8,11,190,42579
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),208,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,8,11,190,33988
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),208,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,8,11,190,35939
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),208,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,7,10,190,34279
Infiniti,Q70,2014,premium unleaded (required),330,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,190,42952
Infiniti,Q70,2014,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,190,41168
Infiniti,Q70,2014,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,Sedan,6,8,190,46189
Infiniti,Q70,2014,premium unleaded (required),420,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,10,14,190,53618
Infiniti,Q70,2014,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,14,190,51543
Infiniti,Q70,2015,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,190,42620
Infiniti,Q70,2015,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,190,41375
Infiniti,Q70,2015,premium unleaded (required),330,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,190,43160
Infiniti,Q70,2015,premium unleaded (required),416,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,10,14,190,55651
Infiniti,Q70,2015,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,9,14,190,52165
Infiniti,Q70,2015,premium unleaded (required),420,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,10,14,190,54240
Infiniti,Q70,2015,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,6,8,190,46397
Infiniti,Q70,2015,premium unleaded (required),416,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,9,14,190,53576
Infiniti,Q70,2015,premium unleaded (required),330,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,190,44405
Infiniti,Q70,2016,premium unleaded (required),420,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,10,14,190,55651
Infiniti,Q70,2016,premium unleaded (required),330,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,190,43160
Infiniti,Q70,2016,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,14,190,52165
Infiniti,Q70,2016,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,Sedan,6,8,190,46397
Infiniti,Q70,2016,premium unleaded (required),420,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,10,14,190,54240
Infiniti,Q70,2016,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,14,190,53576
Infiniti,Q70,2016,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,190,42620
Infiniti,Q70,2016,premium unleaded (required),330,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,190,44405
Infiniti,Q70,2016,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,190,41375
Audi,Q7,2014,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,8,12,3105,53867
Audi,Q7,2014,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,8,12,3105,43907
Audi,Q7,2014,premium unleaded (required),333,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,10,14,3105,50547
Audi,Q7,2014,premium unleaded (required),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,10,14,3105,39591
Audi,Q7,2014,premium unleaded (required),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,10,14,3105,44571
Audi,Q7,2014,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,8,12,3105,48887
Audi,Q7,2015,premium unleaded (required),333,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,10,14,3105,51377
Audi,Q7,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,8,12,3105,44322
Audi,Q7,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,8,12,3105,49717
Audi,Q7,2015,premium unleaded (required),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,10,14,3105,45484
Audi,Q7,2015,premium unleaded (required),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,10,14,3105,40089
Audi,Q7,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Large,4dr SUV,8,12,3105,54282
Audi,Q7,2017,premium unleaded (required),333,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,9,12,3105,48804
Audi,Q7,2017,premium unleaded (required),333,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,9,12,3105,53369
Audi,Q7,2017,premium unleaded (required),333,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,4dr SUV,9,12,3105,45484
Infiniti,QX4,2001,premium unleaded (required),240,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,13,16,190,28344
Infiniti,QX4,2001,premium unleaded (required),240,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,13,16,190,29506
Infiniti,QX4,2002,premium unleaded (required),240,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,13,18,190,29506
Infiniti,QX4,2002,premium unleaded (required),240,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,13,16,190,28344
Infiniti,QX4,2003,premium unleaded (required),240,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,12,16,190,28842
Infiniti,QX4,2003,premium unleaded (required),240,6,AUTOMATIC,four wheel drive,4,Luxury,Midsize,4dr SUV,13,16,190,30004
Infiniti,QX50,2015,premium unleaded (recommended),325,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,190,30212
Infiniti,QX50,2015,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,9,13,190,30876
Infiniti,QX50,2015,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,190,29050
Infiniti,QX50,2015,premium unleaded (recommended),325,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,9,13,190,32038
Infiniti,QX50,2016,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,9,13,190,28593
Infiniti,QX50,2016,premium unleaded (recommended),325,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,9,13,190,29755
Infiniti,QX50,2017,premium unleaded (recommended),325,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,9,13,190,30087
Infiniti,QX50,2017,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,9,13,190,28593
Infiniti,QX56,2009,premium unleaded (recommended),320,8,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,13,19,190,48264
Infiniti,QX56,2009,premium unleaded (recommended),320,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,4dr SUV,13,19,190,45691
Infiniti,QX56,2010,premium unleaded (recommended),320,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,4dr SUV,13,19,190,46521
Infiniti,QX56,2010,premium unleaded (recommended),320,8,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,13,19,190,49094
Infiniti,QX56,2011,premium unleaded (recommended),400,8,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,11,16,190,51294
Infiniti,QX56,2011,premium unleaded (recommended),400,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,4dr SUV,11,16,190,48721
Infiniti,QX60,2015,premium unleaded (recommended),230,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Hybrid",Large,4dr SUV,8,9,190,37682
Infiniti,QX60,2015,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,8,11,190,35192
Infiniti,QX60,2015,premium unleaded (recommended),230,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Hybrid",Large,4dr SUV,8,9,190,38844
Infiniti,QX60,2015,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,9,12,190,36354
Infiniti,QX60,2016,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,8,11,190,35358
